BorrowerID,LoanDate,LoanAmount,InterestRate,LoanTermMonths,CreditScore,AnnualIncome,DebtToIncomeRatio,EmploymentLengthYears,HomeOwnership,Purpose,MonthlyPayment,OpenAccounts,TotalAccounts,MonthsSinceLastDelinquency,RevolvingUtilization,HasBankruptcies,HasTaxLiens,State,Age,EducationLevel,MaritalStatus,NumberOfDependents,TimeAtCurrentAddressMonths,Defaulted
490,2021-06-05,31158,0.13221872177608796,48,637,111713,0.13733082232261204,7,Mortgage,Debt Consolidation,1927,2,10,20.0,0.9534019462519872,0,0,IL,57,Bachelor's,Widowed,4,20,0
491,2023-01-28,26032,0.1943858455031359,12,802,124060,0.5572201848770236,14,Own,Business,1973,8,25,16.0,0.3117707874161204,0,0,MI,34,Associate's,Divorced,0,58,0
492,2022-03-12,38846,0.12696072344422066,60,556,155486,0.11032171977289665,16,Own,Business,1009,7,3,11.0,0.3094270311992908,0,0,FL,38,Associate's,Single,4,42,0
493,2023-04-18,45936,0.14787528979413406,12,549,103030,0.581175066719139,4,Mortgage,Debt Consolidation,541,11,23,27.0,0.4827678978809543,0,0,PA,47,Bachelor's,Single,0,94,0
494,2023-05-31,30794,0.1359217184264727,48,570,140360,0.33117780046733125,19,Mortgage,Business,137,8,21,17.0,0.5153163358913544,0,0,FL,65,Master's,Divorced,1,138,0
495,2022-01-31,6448,0.19812522977887412,24,581,105973,0.3063349720017706,3,Mortgage,Business,1980,13,20,2.0,0.0013659258750852166,0,0,GA,41,PhD,Married,0,151,0
496,2021-03-17,29861,0.22259447979739252,36,604,155009,0.22822200873159407,10,Rent,Home Improvement,1331,6,28,4.0,0.6158751312048398,0,0,OH,60,Master's,Single,2,88,0
497,2022-02-07,29141,0.15637781580150284,24,587,56731,0.10503556741614159,17,Own,Credit Card Refinancing,309,11,7,59.0,0.9973573486647108,0,0,IL,54,Bachelor's,Divorced,1,140,0
498,2022-10-12,10074,0.20788643883903823,60,501,189737,0.2373951322108999,9,Rent,Business,612,12,11,52.0,0.29200804947045655,1,0,MI,51,PhD,Divorced,4,9,0
499,2023-09-10,7406,0.10935733640397012,36,583,168572,0.15469996273016698,16,Own,Other,1483,14,14,51.0,0.6308100462665291,0,0,PA,37,Associate's,Widowed,4,79,0
500,2021-05-30,32823,0.15827392203145374,24,542,134360,0.4299104213466973,14,Own,Credit Card Refinancing,1700,7,26,13.0,0.004621655034006689,0,0,OH,28,High School,Widowed,3,157,0
501,2022-11-05,24291,0.1190459907339945,36,653,21750,0.2595374861603631,5,Rent,Credit Card Refinancing,1124,1,3,47.0,0.6043266122968982,0,0,NY,51,High School,Divorced,2,82,0
502,2022-03-02,42568,0.13284018511436607,12,826,85018,0.4835896642018308,15,Rent,Other,1878,10,11,25.0,0.44706830942781794,0,0,NC,23,PhD,Married,3,148,0
503,2020-12-01,33003,0.19648277296253372,48,593,155099,0.20345809367305848,14,Own,Debt Consolidation,1080,5,11,18.0,0.5302931534646736,0,0,OH,33,Master's,Divorced,1,193,1
504,2020-09-14,47851,0.22633249646654255,24,797,156817,0.5501174287160547,7,Mortgage,Home Improvement,480,4,27,40.0,0.5439049674923837,0,0,GA,64,PhD,Single,3,3,1
505,2021-05-11,35406,0.07429907821755309,60,632,106984,0.36149075755291626,8,Mortgage,Business,927,10,6,16.0,0.1769529692998537,0,0,IL,61,Master's,Married,1,136,0
506,2022-06-14,24312,0.17692785129747612,12,564,127983,0.1572530982344907,10,Mortgage,Debt Consolidation,1660,3,23,53.0,0.7699681218792903,0,0,TX,22,Master's,Married,3,39,0
507,2020-06-08,44108,0.16642876151555971,24,789,48451,0.3004226178267395,1,Mortgage,Other,958,2,5,38.0,0.555469621010339,0,0,NY,24,High School,Widowed,0,64,0
508,2022-05-01,2382,0.07368300783518637,12,756,113743,0.20338026203488083,12,Own,Home Improvement,493,14,24,41.0,0.27019445949699417,0,0,NY,29,Associate's,Divorced,1,31,0
509,2021-11-20,35171,0.09237886608802182,60,712,91474,0.1998427130840896,3,Mortgage,Home Improvement,1173,14,3,3.0,0.9373815465654324,0,0,TX,47,Bachelor's,Widowed,1,111,0
510,2021-01-14,42779,0.11220049894653605,24,647,32150,0.35318486882610445,8,Mortgage,Home Improvement,495,9,8,41.0,0.012773710004056027,0,0,CA,61,Associate's,Single,0,200,0
511,2022-08-14,4292,0.0833862141635003,60,560,33406,0.43594600781818627,4,Mortgage,Other,1983,8,19,34.0,0.7259372139997892,0,0,CA,32,Bachelor's,Widowed,0,207,0
512,2021-11-21,42779,0.09874589650486837,36,648,170853,0.5558091027517141,18,Own,Debt Consolidation,1876,10,18,23.0,0.3812351856571038,0,0,OH,42,High School,Single,2,123,1
513,2023-12-21,34187,0.10352015977234151,60,587,136047,0.35108100538182674,2,Rent,Business,131,2,12,40.0,0.5225448313113069,0,0,MI,26,Bachelor's,Divorced,0,150,0
514,2023-07-15,13411,0.11713476660781193,36,823,143971,0.5829193875291651,2,Mortgage,Home Improvement,644,6,22,12.0,0.2915097494455816,0,0,GA,61,Master's,Divorced,3,96,0
515,2023-12-11,38285,0.1998780905602318,24,777,123157,0.5708174260366844,5,Own,Home Improvement,811,3,19,32.0,0.32125217626335323,0,0,PA,47,PhD,Widowed,0,5,0
516,2023-04-06,16422,0.16438244077012015,36,581,38325,0.5325312649921802,9,Own,Debt Consolidation,1357,3,9,14.0,0.015166214610901396,1,0,OH,42,Bachelor's,Widowed,0,236,0
517,2022-12-02,43468,0.2472493343902803,24,628,114415,0.34998863248120926,4,Mortgage,Home Improvement,1149,5,29,14.0,0.7298450887119022,1,0,CA,30,Associate's,Widowed,1,236,1
518,2020-10-11,33371,0.13294716539349422,24,785,160508,0.17045197184399177,2,Rent,Home Improvement,1677,7,29,30.0,0.7107984108007185,0,0,CA,38,High School,Single,1,58,0
519,2021-01-31,6693,0.20077301476738502,48,779,37669,0.20895223490769246,6,Rent,Other,1557,7,13,42.0,0.6543582004072221,0,0,NC,58,High School,Married,0,201,0
520,2020-01-12,34535,0.22429368427530677,24,769,147385,0.42383500135598784,17,Rent,Credit Card Refinancing,1184,11,25,27.0,0.8779506805840079,0,0,IL,23,PhD,Married,2,105,0
521,2023-08-18,15818,0.1857956986076084,36,791,92010,0.3108774901420981,7,Own,Debt Consolidation,652,10,2,9.0,0.901267580558434,0,1,OH,68,Master's,Widowed,1,207,0
522,2023-06-30,32238,0.1323729480834992,48,702,152915,0.1734008158769982,0,Mortgage,Debt Consolidation,1564,1,21,56.0,0.5564443194252554,0,0,PA,61,Master's,Widowed,3,239,0
523,2021-05-13,31874,0.2007189261491506,48,523,70812,0.33949696681965524,3,Mortgage,Debt Consolidation,1253,11,26,6.0,0.6848234920670627,0,0,FL,49,High School,Divorced,3,63,0
524,2022-01-23,27715,0.09073342755453698,24,810,36059,0.10871527275102297,6,Own,Other,1990,7,22,32.0,0.010998401070459796,0,0,CA,48,Master's,Widowed,0,61,0
525,2020-02-04,28605,0.11551043303602648,60,707,106269,0.4669476854497966,13,Mortgage,Other,1477,7,13,6.0,0.8463430588751987,0,0,FL,61,PhD,Divorced,0,52,0
526,2021-12-27,35317,0.15933705101985776,60,779,191840,0.13679064724484544,12,Mortgage,Business,297,6,28,4.0,0.8164134241294976,1,0,MI,22,High School,Single,2,108,0
527,2022-04-28,32174,0.1650818774572297,48,704,45395,0.4145568099560595,9,Rent,Other,898,6,27,25.0,0.020248618423494902,0,0,MI,67,Master's,Single,0,101,0
528,2020-03-30,10956,0.054428295094525896,24,651,40202,0.4965051538127997,17,Mortgage,Debt Consolidation,1786,13,7,54.0,0.5428252167417182,0,0,GA,32,Bachelor's,Single,4,33,0
529,2022-02-14,39908,0.23902283775120176,60,525,164345,0.16632193722698277,0,Mortgage,Business,1839,13,4,15.0,0.9066555704372695,0,0,CA,60,Bachelor's,Single,4,22,0
530,2021-08-27,11837,0.18932545424347802,24,693,199961,0.35931934533300625,3,Own,Credit Card Refinancing,793,2,6,59.0,0.18138798703128045,0,0,NY,39,Master's,Widowed,0,51,1
531,2022-08-27,4716,0.14914075004637822,24,835,123235,0.4895337571797348,15,Own,Home Improvement,1494,3,15,56.0,0.35264492155709815,0,0,GA,48,Bachelor's,Widowed,4,11,0
532,2022-10-18,5481,0.23662544688166168,48,737,65510,0.2303167273785007,15,Rent,Home Improvement,1842,3,13,7.0,0.33105367851868106,0,0,NY,68,PhD,Divorced,3,127,0
533,2021-02-21,25282,0.1378191130501657,48,820,107945,0.18145829650080955,17,Own,Business,246,13,14,21.0,0.3559404753997515,0,0,MI,31,Associate's,Widowed,0,186,1
534,2020-04-24,7548,0.24608711405407435,12,574,90649,0.26840955548372847,7,Rent,Credit Card Refinancing,1839,3,14,33.0,0.041886030455102086,1,0,NC,57,PhD,Divorced,3,50,1
535,2021-09-08,38605,0.15245695144869703,60,662,126723,0.3773495882916579,9,Rent,Home Improvement,597,2,18,39.0,0.2790176837653664,0,0,TX,42,PhD,Single,3,198,0
536,2023-05-04,8758,0.0728571539995959,60,798,22881,0.387639797427375,15,Mortgage,Business,147,9,25,27.0,0.2948563127002356,0,0,TX,49,Master's,Divorced,4,17,0
537,2022-04-05,44668,0.20296019449185546,60,528,65913,0.1654381667288435,10,Rent,Other,869,6,28,45.0,0.8658720484895911,0,0,PA,22,PhD,Divorced,2,174,0
538,2023-01-03,24177,0.18577954501556812,36,664,131860,0.3287844238369858,5,Mortgage,Debt Consolidation,750,2,16,35.0,0.35211600713170255,0,0,TX,35,Master's,Widowed,3,44,0
539,2021-02-16,25022,0.20459734426111736,24,836,104785,0.23414109776974393,0,Rent,Credit Card Refinancing,1295,3,7,55.0,0.4472167398935514,0,0,NC,41,High School,Single,4,185,0
540,2023-10-31,41761,0.2402884057451362,48,685,82457,0.5210121090324754,11,Own,Home Improvement,712,10,13,46.0,0.38073805988038867,0,0,GA,30,Master's,Married,2,133,0
541,2023-12-14,6542,0.20529786053020363,60,553,186415,0.25678756603201536,5,Own,Debt Consolidation,798,6,3,6.0,0.12067344960158177,0,0,FL,66,Master's,Widowed,4,39,0
542,2021-12-29,26476,0.17226732044332937,12,794,159728,0.5193522622669298,12,Own,Business,1438,4,5,51.0,0.990356757725624,0,0,PA,48,High School,Widowed,4,186,0
543,2023-07-24,31784,0.2214617804721682,60,541,25741,0.31428230630089604,16,Rent,Home Improvement,475,7,21,39.0,0.8258251907047308,0,0,GA,25,Associate's,Married,0,137,0
544,2022-10-17,23740,0.18464928787090631,24,784,167733,0.4632928829132267,0,Rent,Debt Consolidation,905,6,26,58.0,0.5409203070273668,0,0,FL,58,High School,Single,1,221,0
545,2022-01-30,25817,0.1316238113651846,24,637,117091,0.3550301142720719,7,Mortgage,Other,1020,6,26,42.0,0.4763644943891714,0,0,IL,39,Master's,Married,2,23,0
546,2021-11-06,48596,0.22712395284835465,48,686,48690,0.41098131206548827,7,Mortgage,Credit Card Refinancing,974,12,22,27.0,0.6492547254630091,1,0,OH,52,Bachelor's,Divorced,4,175,0
547,2023-11-18,17052,0.09438009215687458,36,703,52833,0.2976782554306916,10,Mortgage,Business,1656,3,13,58.0,0.3264311485232382,0,0,GA,60,Master's,Married,3,164,0
548,2021-04-01,36153,0.19292825498174485,48,541,122566,0.4841033839037454,13,Mortgage,Home Improvement,909,11,4,1.0,0.05028287035447854,0,0,OH,31,High School,Single,3,31,0
549,2022-07-08,48076,0.2263126909881514,60,849,91240,0.3125946917868292,9,Rent,Other,1543,8,18,8.0,0.4043168136146872,0,0,GA,30,Master's,Single,1,84,0
550,2020-07-10,1671,0.19626330394065927,12,787,126898,0.3287308232929109,14,Rent,Credit Card Refinancing,1004,9,7,5.0,0.9839775774078607,0,0,FL,49,High School,Married,2,23,0
551,2022-01-08,1163,0.1894550838107714,48,525,97711,0.35883933411547864,6,Mortgage,Credit Card Refinancing,1519,6,25,54.0,0.18234680587772278,0,0,CA,49,PhD,Widowed,0,184,0
552,2023-01-27,42424,0.2005276588143672,36,555,59023,0.5159120591929918,6,Rent,Other,1645,2,18,57.0,0.5277052921529723,0,0,PA,34,Associate's,Married,2,199,0
553,2022-09-04,45002,0.14301104966012887,48,752,60209,0.4296894643007324,9,Rent,Home Improvement,1310,1,28,,0.008521396321578667,0,0,IL,39,Associate's,Divorced,3,174,0
554,2022-10-05,5795,0.2248341364314052,24,621,113590,0.27458019328287486,3,Rent,Credit Card Refinancing,1105,3,18,2.0,0.12203151517858479,0,0,FL,33,High School,Married,3,58,0
555,2020-04-05,11634,0.09068729502721824,60,605,106612,0.43515981699077144,17,Rent,Business,1768,3,12,9.0,0.5871917004671171,0,0,NY,29,Associate's,Married,0,164,1
556,2021-10-24,5798,0.07547728320006786,60,629,100522,0.4212132865042887,9,Mortgage,Debt Consolidation,132,8,24,36.0,0.29741392950783496,0,0,CA,44,Bachelor's,Married,0,196,1
557,2023-04-28,23420,0.10710175602370231,60,836,131654,0.5655096379398522,18,Mortgage,Business,168,5,8,43.0,0.9056844864606248,0,0,NC,26,Bachelor's,Divorced,3,88,0
558,2020-02-06,30300,0.15631547935499865,60,657,165512,0.520708218012675,13,Rent,Credit Card Refinancing,691,1,3,22.0,0.40616976595723475,0,0,NY,28,Associate's,Married,4,188,0
559,2023-10-24,25345,0.15211235908186763,60,730,139107,0.42372346187562404,12,Own,Debt Consolidation,1314,11,20,32.0,0.20803359713105252,0,0,NC,36,High School,Widowed,4,142,0
560,2020-10-05,11749,0.21411975153531734,60,807,159032,0.27075355534202183,14,Mortgage,Other,200,4,3,8.0,0.5455917692847035,0,0,PA,24,Bachelor's,Divorced,0,25,0
561,2020-08-04,39595,0.1309137312808035,12,590,42462,0.48978822443063474,15,Mortgage,Debt Consolidation,1608,7,23,52.0,0.7949736351759626,0,0,PA,39,Associate's,Widowed,4,199,0
562,2022-05-16,26121,0.14686888525830175,36,521,37821,0.3876041465314005,1,Own,Debt Consolidation,1408,5,14,12.0,0.01941969619739481,0,0,NY,59,Master's,Divorced,0,207,0
563,2022-05-22,38487,0.05267353665187913,60,789,178330,0.5926349940504508,3,Mortgage,Debt Consolidation,1013,10,25,27.0,0.5055201186300413,0,0,PA,47,Bachelor's,Single,2,172,0
564,2023-07-20,29411,0.13194784728858783,36,609,112889,0.22375306428490202,17,Own,Credit Card Refinancing,832,13,25,50.0,0.7734265567271462,0,0,TX,59,PhD,Single,2,46,0
565,2020-03-02,34361,0.17955484659006843,60,548,108952,0.13982792046544348,16,Own,Home Improvement,489,6,17,6.0,0.10358865463202915,0,0,OH,54,Bachelor's,Divorced,2,141,0
566,2021-08-18,22223,0.05310166612531844,48,628,173187,0.13494590594397385,9,Rent,Credit Card Refinancing,1688,14,18,25.0,0.9027985189331454,0,0,MI,42,Associate's,Divorced,0,62,0
567,2021-12-29,8394,0.10617639303724875,60,572,138066,0.4200151941758402,8,Mortgage,Home Improvement,259,10,12,15.0,0.26451740996684936,0,0,FL,38,Associate's,Divorced,0,19,0
568,2023-09-27,15056,0.09159127185787799,24,839,197505,0.569630114455762,14,Own,Other,991,4,10,39.0,0.1706036077128268,0,0,NC,64,Associate's,Single,4,140,0
569,2021-01-31,29380,0.05839708578191765,12,552,99364,0.1009659571457526,11,Rent,Other,1677,2,28,57.0,0.5892560729026746,0,0,IL,23,High School,Divorced,4,112,0
570,2021-11-29,27035,0.1458520179829075,48,667,90077,0.46288552347888867,8,Mortgage,Other,1170,9,25,25.0,0.17503114581802892,0,0,MI,46,High School,Single,4,90,1
571,2022-11-08,31620,0.0863446586456313,48,544,60644,0.4285325912664727,13,Rent,Other,1282,2,10,50.0,0.6797015203711821,0,0,TX,62,Master's,Single,1,48,0
572,2020-06-25,20877,0.19861630792627605,24,604,82643,0.46615209610973296,12,Rent,Other,1569,2,15,38.0,0.49010208199843,0,0,CA,40,Master's,Divorced,0,161,0
573,2021-01-30,44404,0.2195855767526697,60,649,33311,0.27770270338116776,5,Own,Business,795,13,14,54.0,0.10995596176217992,0,0,CA,59,Bachelor's,Divorced,2,207,0
574,2021-03-20,31911,0.15911703653382958,12,645,149466,0.5102482223289275,18,Mortgage,Credit Card Refinancing,857,12,26,31.0,0.9124901345820481,0,0,FL,46,Associate's,Divorced,2,165,0
575,2023-06-10,33784,0.24634146850422833,48,703,50531,0.12235346570943098,3,Rent,Home Improvement,622,2,12,35.0,0.6732054099635502,0,0,MI,60,Master's,Single,1,134,0
576,2020-03-16,4191,0.14009571429411907,12,798,34588,0.47771555031101376,19,Own,Other,1789,1,13,41.0,0.545993026533768,0,0,MI,25,Associate's,Married,1,123,0
577,2020-09-21,34160,0.15267364204498313,48,666,69416,0.23353597067454387,16,Own,Business,831,13,23,56.0,0.37434061535013075,0,0,FL,24,Bachelor's,Divorced,2,217,0
578,2021-03-30,26000,0.24784355079155004,60,700,163452,0.3384188874290358,18,Rent,Business,254,12,4,,0.1348599046704717,0,0,NC,55,High School,Married,0,117,0
579,2021-12-18,40040,0.09630968719300977,48,633,193717,0.5113181357786103,2,Rent,Business,438,12,2,48.0,0.7075183710613221,0,0,GA,63,Master's,Married,2,81,0
580,2022-01-04,4631,0.23850918793538106,48,710,168890,0.23567951759556852,13,Own,Credit Card Refinancing,1488,3,28,20.0,0.8136558200290593,0,0,FL,31,PhD,Married,2,171,0
581,2023-11-08,7172,0.058567511023822655,36,547,181929,0.19260375582194675,16,Rent,Other,894,6,9,12.0,0.1258188499383126,0,0,PA,48,PhD,Widowed,1,100,0
582,2022-04-30,43080,0.13927737805263896,60,625,41711,0.4406565926739421,12,Rent,Business,1822,7,27,50.0,0.4945676245381424,0,0,OH,69,PhD,Married,1,178,0
583,2023-10-22,24561,0.06400070242661315,24,738,156169,0.36669744575340224,8,Mortgage,Business,1697,1,20,25.0,0.4848461869924896,0,0,MI,47,PhD,Married,4,174,0
584,2020-05-23,25817,0.1958469485827286,24,506,136348,0.3572019343730922,0,Own,Other,1271,14,14,44.0,0.34991170821996764,0,0,GA,48,PhD,Single,1,73,0
585,2022-06-03,21281,0.17168178717600358,60,771,179465,0.2283847577689566,16,Rent,Credit Card Refinancing,998,5,8,8.0,0.7893418953918051,0,0,FL,22,PhD,Widowed,2,28,0
586,2022-12-28,29671,0.1913268526935193,24,536,42076,0.11744015291001383,15,Own,Business,1267,5,14,36.0,0.09952978380684696,0,0,CA,65,PhD,Single,4,227,0
587,2023-01-27,26364,0.1248960799936034,60,710,104274,0.30513456916585846,17,Mortgage,Home Improvement,202,1,27,22.0,0.20501922487209,0,0,IL,41,Master's,Single,2,195,0
588,2021-01-30,42674,0.12389638680627607,24,664,77609,0.153279740233884,1,Own,Debt Consolidation,911,4,7,,0.0016027689185067473,0,0,CA,46,PhD,Married,0,11,0
589,2022-11-14,28425,0.059063855792178925,36,624,180389,0.5529945753246011,13,Own,Debt Consolidation,192,10,4,1.0,0.37298538808301485,0,0,FL,31,PhD,Single,0,148,0
590,2022-08-05,29602,0.11998898790592796,24,836,78480,0.12062516173586527,16,Own,Debt Consolidation,1074,1,7,42.0,0.291178167900372,0,0,OH,22,Bachelor's,Divorced,1,87,0
591,2022-06-09,24253,0.2358576804524119,48,691,27044,0.31582542709219075,2,Mortgage,Credit Card Refinancing,1409,13,29,27.0,0.8669939837581565,0,0,OH,37,Master's,Married,4,158,1
592,2023-03-20,24472,0.1258453074360898,60,717,75486,0.12612279185041395,1,Mortgage,Business,1547,14,4,35.0,0.7458102440761548,0,0,CA,32,Bachelor's,Divorced,3,101,0
593,2023-03-13,9080,0.21627354124439402,12,713,75162,0.14777193728238316,7,Own,Debt Consolidation,218,1,14,30.0,0.0844721965622719,0,0,NC,25,Associate's,Married,0,36,1
594,2021-07-22,8099,0.21846510094998683,12,561,49882,0.429433333461011,1,Own,Debt Consolidation,128,12,14,40.0,0.7409559150623704,0,0,NY,56,PhD,Married,0,236,0
595,2022-11-28,26431,0.12464823127584677,60,827,74078,0.42355563048704725,1,Mortgage,Other,1112,7,26,4.0,0.675400221419557,0,0,IL,34,High School,Married,0,204,0
596,2020-04-18,32186,0.1763977360792378,36,660,78734,0.1165260974397199,8,Rent,Business,1634,7,14,36.0,0.2817242736003297,0,0,PA,42,PhD,Widowed,0,100,0
597,2022-12-01,48684,0.06907432045461173,24,565,128730,0.1005657375604351,19,Mortgage,Business,1153,3,2,24.0,0.015460774704610047,0,0,CA,36,PhD,Married,1,227,0
598,2023-04-24,31111,0.0707357161468553,36,785,194898,0.139409038621392,5,Own,Other,971,7,9,7.0,0.11516240138871248,0,0,NY,31,Bachelor's,Divorced,4,119,0
599,2022-07-23,40851,0.05973153273234266,12,738,107985,0.48149944885597107,11,Rent,Business,1489,3,6,33.0,0.24994108461855935,0,0,OH,59,Associate's,Married,0,98,0
600,2021-02-01,23614,0.1662030186750219,60,519,64028,0.3922882363757536,8,Rent,Home Improvement,899,2,21,38.0,0.8166223661523051,0,0,PA,32,Bachelor's,Married,1,196,0
601,2023-05-31,27724,0.1352141955252194,60,687,118938,0.11905912259424581,6,Rent,Credit Card Refinancing,1261,10,18,48.0,0.46531282590780865,0,0,PA,53,Master's,Single,4,88,0
602,2021-09-25,42991,0.15960647133284803,36,581,138319,0.3440485079364136,11,Mortgage,Other,574,4,10,31.0,0.9183955264590502,1,0,PA,54,Associate's,Married,4,36,0
603,2023-03-02,5940,0.15421463810167757,36,701,52543,0.45601467852722566,4,Mortgage,Debt Consolidation,662,14,14,57.0,0.7891484594482999,0,0,OH,41,Associate's,Married,3,58,0
604,2023-04-01,29758,0.12004059821814606,24,631,144279,0.5344756973004031,15,Mortgage,Business,1515,10,26,58.0,0.28710817984400683,0,0,MI,57,Associate's,Married,2,28,0
605,2023-05-23,37224,0.1854946829646946,48,536,49362,0.5670182453295053,4,Mortgage,Home Improvement,534,3,14,10.0,0.845362156580513,0,0,NC,51,Bachelor's,Married,0,39,0
606,2022-01-02,8788,0.20170037618327816,48,631,178387,0.2637202814770333,11,Own,Home Improvement,903,12,6,46.0,0.11672484041075704,0,0,NC,31,PhD,Married,1,66,0
607,2020-08-22,29082,0.05292565177553515,24,576,178818,0.16791621420663286,19,Rent,Credit Card Refinancing,1357,7,15,24.0,0.03611752045400307,0,0,NY,36,PhD,Married,4,171,0
608,2021-10-19,25034,0.09144845995377567,48,588,161129,0.21846296036572374,8,Own,Home Improvement,154,12,12,2.0,0.6085381209133157,0,0,NY,50,PhD,Widowed,3,5,0
609,2022-01-20,36479,0.1926471736166674,12,752,62915,0.4880857460201119,6,Mortgage,Business,1030,12,26,44.0,0.34174303487963864,0,0,IL,22,PhD,Divorced,2,220,0
610,2021-08-10,12280,0.12732403452676685,48,843,172133,0.5857421075211553,18,Mortgage,Business,1415,1,27,49.0,0.32942568666264715,0,0,MI,42,PhD,Widowed,4,141,0
611,2022-10-29,19052,0.18249678938832165,24,693,71370,0.3331968086801903,19,Own,Home Improvement,851,6,15,51.0,0.6872081861316874,0,0,OH,36,Master's,Divorced,4,228,1
612,2023-01-02,17531,0.11939253194691168,48,675,185229,0.2526766067738949,10,Rent,Business,411,14,26,31.0,0.8501038278229037,0,0,TX,24,High School,Widowed,0,9,0
613,2022-08-11,23804,0.12815103046592743,60,532,131375,0.31459529098001726,11,Rent,Business,1671,2,8,51.0,0.32217550534020145,0,0,TX,54,Associate's,Married,2,103,0
